时间（s）,距中心 0.0000 cm,距中心 0.1000 cm,距中心 0.2000 cm,距中心 0.3000 cm,距中心 0.4000 cm,距中心 0.5000 cm,距中心 0.6000 cm,距中心 0.7000 cm,距中心 0.8000 cm,距中心 0.9000 cm,距中心 1.0000 cm,距中心 1.1000 cm,距中心 1.2000 cm,距中心 1.3000 cm,距中心 1.4000 cm,距中心 1.5000 cm,距中心 1.6000 cm,距中心 1.7000 cm,距中心 1.8000 cm,距中心 1.9000 cm,距中心 2.0000 cm
0.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
1.0,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.549983805704622,2.5499838056962494,2.5499837925783306,2.549973474826678,2.5459072102319027
2.0,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544867,2.5499676115544863,2.549967611554065,2.5499676112732614,2.5499674815293205,2.549926622494769,2.5418603517045786
3.0,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495936,2.5499514175495848,2.549951417545334,2.5499514159519143,2.5499509663433204,2.549859883074207,2.5378586883913217
4.0,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236899417,2.5499352236898827,2.5499352236702517,2.549935218460495,2.549934149696238,2.5497736878278596,2.533901497442818
5.0,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.54991902997553,2.5499190299755297,2.5499190299752854,2.5499190299130663,2.549919017055435,2.5499169373725947,2.5496684593859897,2.529988068938793
6.0,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.549902836406358,2.5499028364063547,2.5499028364055967,2.549902836248185,2.5499028095414413,2.5498992381902603,2.5495446119173235,2.5261177056443924
7.0,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824236,2.5498866429824143,2.5498866429804616,2.5498866426380338,2.5498865932910464,2.5498809639268174,2.54940255129678,2.522289722771209
8.0,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037274,2.5498704497037026,2.549870449699305,2.5498704490310313,2.549870365263586,2.549862029247537,2.54924267526993,2.5185034477428676
9.0,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.5498542565702675,2.549854256570267,2.5498542565702103,2.5498542565612565,2.549854255359681,2.5498541220236204,2.5498423516349256,2.5490653736142392,2.5147582199650973
10.0,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.5498380635820435,2.549838063582042,2.549838063581923,2.5498380635650655,2.549838061538769,2.549837859758816,2.5498218513198134,2.5488710282971563,2.5110533906001957
11.0,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.549821870739054,2.5498218707390516,2.549821870738819,2.549821870709015,2.549821867463674,2.549821574297294,2.5498004512139523,2.5486600136311037,2.5073883223458187
12.0,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041298,2.549805678041294,2.5498056780408658,2.549805677990819,2.549805673008775,2.549805261124468,2.549778076844094,2.5484326964254285,2.503762389218004
13.0,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.5497894854887746,2.549789485488768,2.5497894854880188,2.5497894854075223,2.5497894780259625,2.549788915399376,2.5497546562875177,2.5481894361353685,2.5001749763383616
14.0,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.549773293081483,2.5497732930814716,2.549773293080217,2.5497732929553836,2.549773282343241,2.5497725319705253,2.5497301201089777,2.547930585008094,2.4966254797253473
15.0,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.5497571008194226,2.549757100819403,2.5497571008173785,2.549757100629764,2.549757085763428,2.549756105391259,2.549704401299041,2.5476564882258703,2.4931133060895436
16.0,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.5497409087025926,2.549740908702592,2.5497409087025598,2.5497409086993956,2.5497409084250013,2.5497408880629386,2.549739629934656,2.549677435213789,2.5473674840464082,2.4896378726328807
17.0,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309913,2.5497247167309904,2.5497247167309385,2.549724716726131,2.549724716334284,2.5497246889906577,2.5497230996079794,2.549649159515854,2.5470639039404412,2.4861986068517146
18.0,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.5497085249046183,2.549708524904617,2.5497085249045357,2.54970852489741,2.54970852434952,2.5497084882668943,2.549706508166682,2.5496195141167592,2.546746072726594,2.4827949463436974
19.0,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234727,2.5496923332234704,2.549692333223346,2.549692333213015,2.5496923324612015,2.5496922855824153,2.549689849127985,2.5495884411205454,2.5464143087035853,2.4794263386183633
20.0,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.549676141687553,2.54967614168755,2.549676141687364,2.5496761416726783,2.5496761406582658,2.549676080597555,2.549673115784029,2.549555884768645,2.54606892377982,2.4760922409113664
21.0,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296859,2.549659950296854,2.5496599502965815,2.5496599502760753,2.549659948927955,2.5496598729414006,2.5496563012146236,2.5495217913859887,2.5457102236004197,2.4727921200022958
22.0,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513894,2.5496437590513827,2.54964375905099,2.549643759022813,2.54964375725567,2.549643662211045,2.5496393982995977,2.5494861093283125,2.5453385076717376,2.4695254520360006
23.0,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951143,2.549627567951134,2.5496275679505773,2.549627567912425,2.5496275656248253,2.549627447970913,2.5496223997307585,2.549448788930643,2.544954069483411,2.466291722347365
