时间（s）,距中心 0.0000 cm,距中心 0.1000 cm,距中心 0.2000 cm,距中心 0.3000 cm,距中心 0.4000 cm,距中心 0.5000 cm,距中心 0.6000 cm,距中心 0.7000 cm,距中心 0.8000 cm,距中心 0.9000 cm,距中心 1.0000 cm,距中心 1.1000 cm,距中心 1.2000 cm,距中心 1.3000 cm,距中心 1.4000 cm,距中心 1.5000 cm,距中心 1.6000 cm,距中心 1.7000 cm,距中心 1.8000 cm,距中心 1.9000 cm,距中心 2.0000 cm
27.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999994,2.5499999999999154,2.5499999999951304,2.5499999997512215,2.549999988857186,2.549999571126761,2.5499861955096073,2.5496425314685007,2.542983885135534,2.455657329361872
28.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999985,2.549999999999884,2.549999999993543,2.54999999968201,2.5499999862672733,2.5499994902859155,2.549984175226486,2.5496046475492156,2.542510391323734,2.4526967362844565
29.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999976,2.549999999999842,2.5499999999915266,2.549999999597185,2.5499999832050397,2.549999398065897,2.5499819515380153,2.5495644127119665,2.5420251367430517,2.4497682074386207
30.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999967,2.549999999999787,2.5499999999889864,2.549999999493992,2.5499999796066075,2.5499992933813855,2.549979512955556,2.5495217852471566,2.54152842458664,2.4468712056156194
31.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.549999999999716,2.5499999999858134,2.5499999993693203,2.5499999754023475,2.549999175092035,2.5499768478779647,2.549476725577519,2.541020551267127,2.444005203920117
32.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.5499999999996255,2.5499999999818788,2.549999999219671,2.549999970516621,2.54999904200244,2.549973944604658,2.549429196194961,2.5405018065667164,2.4411696855579716
33.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999991,2.5499999999995104,2.5499999999770346,2.5499999990411264,2.5499999648675273,2.5499988928621753,2.549970791348166,2.54937916159904,2.539972473783909,2.438364143628635
34.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999988,2.549999999999365,2.54999999997111,2.5499999988293163,2.549999958366652,2.5499987263659105,2.549967376246199,2.5493265882370326,2.5394328298769246,2.435588080922055
35.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999984,2.5499999999991836,2.5499999999639096,2.5499999985793864,2.5499999509188176,2.549998541153583,2.5499636873732383,2.549271444445563,2.5388831456039056,2.4328410097199686
36.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999785,2.5499999999989575,2.54999999995521,2.5499999982859616,2.5499999424218434,2.5499983358106366,2.5499597127516647,2.549213700393742,2.5383236856599702,2.430122451601501
37.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999972,2.549999999998678,2.549999999944757,2.5499999979431114,2.5499999327663025,2.549998108868321,2.5499554403624427,2.5491533280277916,2.5377547088111996,2.42743193725295
38.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999634,2.549999999998335,2.549999999932264,2.549999997544313,2.5499999218352882,2.549997858804041,2.549950858155371,2.5490903010171064,2.5371764680256166,2.424769006281675
39.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999527,2.5499999999979157,2.549999999917406,2.549999997082413,2.5499999095041823,2.5499975840417655,2.549945954058914,2.5490245947017263,2.5365892106012398,2.4221332070339927
40.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999394,2.5499999999974063,2.5499999998998204,2.5499999965495905,2.5499998956404295,2.5499972829524817,2.549940715989626,2.5489561860411776,2.5359931782912697,2.4195240964169806
41.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999234,2.5499999999967913,2.549999999879099,2.5499999959373145,2.549999880103317,2.549996953854696,2.549935131861183,2.5488850535646543,2.535388607426479,2.4169412397241103
42.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.5499999999999035,2.549999999996052,2.549999999854788,2.5499999952363064,2.549999862743759,2.5499965950149823,2.549929189593032,2.548811177322505,2.5347757290348705,2.414384210464617
43.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.549999999999879,2.549999999995167,2.5499999998263796,2.5499999944364973,2.5499998434040845,2.549996204648569,2.5499228771186724,2.5487345388389895,2.534154768958662,2.4118525901965193
44.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.5499999999998493,2.5499999999941125,2.549999999793313,2.5499999935269875,2.5499998219178357,2.549995780919966,2.549916182393579,2.548655121066281,2.5335259479686663,2.409345968363216
45.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.549999999999813,2.5499999999928615,2.5499999997549665,2.5499999924960024,2.549999798109568,2.549995321943628,2.5499090934027766,2.548572908339674,2.532889481876118,2.406863942133565
46.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.549999999999769,2.549999999991383,2.549999999710654,2.5499999913308495,2.549999771794656,2.5499948257846525,2.5499015981680833,2.5484878863339775,2.532245581642012,2.4044061162453807
47.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.549999999999716,2.549999999989643,2.5499999996596205,2.549999990017875,2.5499997427791086,2.549994290459509,2.5498936847550246,2.5484000420210546,2.5315944534840065,2.401972102852263
48.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999992,2.5499999999996525,2.5499999999876026,2.5499999996010363,2.549999988542418,2.5499997108593875,2.549993713936799,2.549885341279437,2.5483093636284897,2.5309362989809476,2.3995615213736854
49.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999896,2.549999999999577,2.5499999999852183,2.5499999995339926,2.549999986888767,2.5499996758222325,2.549993094138043,2.549876555913763,2.5482158405993456,2.5302713151750704,2.397173998348276
50.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999987,2.549999999999487,2.5499999999824414,2.549999999457496,2.549999985040113,2.549999637444494,2.549992428938492,2.5498673168930557,2.548119463552994,2.5295996946719272,2.3948091672902088
51.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999984,2.5499999999993803,2.5499999999792182,2.549999999370462,2.549999982978504,2.549999595492971,2.5499917161679666,2.5498576125206966,2.5480202242469807,2.5289216257380964,2.3924666685486473
52.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.5499999999992546,2.5499999999754883,2.549999999271711,2.5499999806847984,2.549999549724255,2.549990953611714,2.549847431173837,2.5479181155399115,2.528237292396721,2.3901461491701634
53.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999754,2.5499999999991068,2.5499999999711855,2.5499999991599602,2.549999978138617,2.549999499884583,2.5499901390112862,2.5498367613085717,2.547813131355326,2.527546874520929,2.387847262764072
54.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.5499999999989336,2.5499999999662357,2.5499999990338194,2.549999975318296,2.5499994457096933,2.5499892700654403,2.54982559146486,2.5477052666465365,2.526850547925179,2.3855696693706148
55.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999634,2.549999999998731,2.5499999999605576,2.5499999988917827,2.549999972200841,2.54999938692469,2.549988344431049,2.5498139102711894,2.5475945173624095,2.526148484454581,2.383313035331926
56.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999956,2.5499999999984952,2.549999999954062,2.549999998732223,2.5499999687618766,2.549999323243916,2.549987359724031,2.5498017064490033,2.5474808804140636,2.5254408520722373,2.3810770331657274
57.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999465,2.5499999999982212,2.5499999999466505,2.549999998553384,2.549999964975601,2.5499992543708276,2.549986313520295,2.549788968816894,2.547364353642465,2.524727814944649,2.3788613414416826
58.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999354,2.549999999997904,2.549999999938215,2.549999998353375,2.5499999608147337,2.5499991799978794,2.549985203356696,2.5497756862945695,2.547244935786893,2.524009533525231,2.3766656446603593
59.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999226,2.549999999997538,2.549999999928637,2.549999998130162,2.5499999562504714,2.549999099806416,2.549984026731999,2.549761847906602,2.547122626454258,2.523286164635978,2.374489633134739
60.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.549999999999908,2.5499999999971155,2.549999999917787,2.549999997881561,2.5499999512524365,2.549999013466567,2.549982781107858,2.5497474427859688,2.5469974260892503,2.522557861547323,2.3723330028742184
61.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.5499999999998906,2.54999999999663,2.549999999905524,2.549999997605229,2.549999945788629,2.549998920637153,2.549981463909797,2.549732460177385,2.5468693359449825,2.5218247739783703,2.370195457240993
62.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.54999999999987,2.5499999999960736,2.549999999891694,2.549999997298659,2.549999939825378,2.549998820965594,2.549980072528206,2.549716889440387,2.546738358046765,2.521087047823741,2.3680767059016095
63.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.549999999999847,2.5499999999954372,2.5499999998761296,2.5499999969591682,2.549999933327293,2.5499987140878266,2.5499786043193318,2.549700720052048,2.5466044951583044,2.520344825666236,2.365976462269501
64.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.5499999999998195,2.549999999994711,2.54999999985865,2.5499999965838924,2.5499999262572146,2.5499985996282266,2.5499770566062794,2.5496839416095485,2.546467750759261,2.519598246904298,2.3638944449073502
65.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999945,2.549999999999788,2.5499999999938843,2.549999999839057,2.549999996169777,2.549999918576166,2.5499984771995385,2.549975426680008,2.5496665438326613,2.5463281290217457,2.5188474478091885,2.3618303774459375
66.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999993,2.549999999999752,2.549999999992945,2.5499999998171385,2.5499999957135673,2.5499999102433053,2.5499983464028113,2.5499737118003365,2.549648516566104,2.546185634786768,2.5180925615846403,2.359783988498655
67.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999914,2.5499999999997103,2.54999999999188,2.5499999997926635,2.5499999952118007,2.5499999012158763,2.5499982068273406,2.549971909196944,2.549629849781753,2.5460402735408674,2.5173337184277527,2.3577550115736727
68.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999896,2.5499999999996623,2.5499999999906753,2.5499999997653826,2.5499999946607974,2.549999891449159,2.549998058050615,2.549970016070377,2.549610533580716,2.5458920513930785,2.5165710455902937,2.355743184985076
69.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999988,2.5499999999996072,2.549999999989315,2.5499999997350282,2.549999994056651,2.549999880896424,2.5499978996382717,2.549968029593053,2.5495905581952596,2.5457409750523237,2.5158046674398844,2.353748251763848
70.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999985,2.549999999999544,2.549999999987782,2.549999999701311,2.549999993395218,2.549999869508883,2.5499977311440563,2.549965946910268,2.549569913990593,2.545587051805288,2.5150347055207063,2.3517699595692663
71.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999825,2.5499999999994722,2.5499999999860576,2.54999999966392,2.5499999926721113,2.5499998572356417,2.549997552109788,2.5499637651411957,2.5495485914665146,2.545430289494809,2.514261278613492,2.349808060601111
72.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999794,2.5499999999993905,2.549999999984121,2.549999999622522,2.5499999918826863,2.549999844023653,2.5499973620653313,2.5499614813798934,2.5495265812589203,2.545270696498803,2.513484502794655,2.347862311512937
73.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999976,2.5499999999992977,2.5499999999819503,2.549999999576759,2.549999991022035,2.549999829817668,2.5499971605285756,2.549959092696297,2.5495038741411817,2.5451082817097253,2.5127044914944463,2.3459324733265787
74.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999714,2.549999999999192,2.5499999999795215,2.5499999995262463,2.5499999900849715,2.5499998145601923,2.5499969470054165,2.549956596137218,2.5494804610253987,2.5449430545145755,2.5119213555540916,2.3440183113480098
75.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999665,2.5499999999990726,2.549999999976808,2.549999999470574,2.549999989066026,2.5499997981914375,2.5499967209897454,2.5499539887273333,2.5494563329635245,2.5447750247754377,2.511135203281853,2.3421195950846143
76.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999961,2.5499999999989376,2.5499999999737817,2.5499999994093034,2.5499999879594317,2.5499997806492765,2.5499964819634444,2.5499512674701714,2.5494314811483774,2.5446042028105498,2.510346140508008,2.3402360981639267
77.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999955,2.5499999999987852,2.5499999999704115,2.5499999993419658,2.549999986759115,2.5499997618691967,2.5499962293963865,2.5499484293490937,2.5494058969145357,2.544430599375893,2.509554270638731,2.338367598253856
78.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999948,2.5499999999986134,2.5499999999666643,2.5499999992680604,2.5499999854586846,2.5499997417842577,2.5499959627464417,2.549945471328267,2.5493795717391268,2.5442542256472955,2.50875969470888,2.3365138769844016
79.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999394,2.54999999999842,2.5499999999625045,2.549999999187054,2.5499999840514214,2.549999720325044,2.5499956814594853,2.549942390353635,2.549352497242505,2.5440750932030314,2.5079625114336923,2.334674719870868
80.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999993,2.5499999999982035,2.549999999957893,2.5499999990983797,2.5499999825302657,2.5499996974196226,2.549995384969417,2.5499391833538745,2.549324665188832,2.543893214006915,2.5071628172594003,2.332849916238561
81.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999994,2.5499999999999194,2.5499999999979606,2.549999999952788,2.5499999990014333,2.549999980887807,2.549999672993499,2.5499950726981786,2.5499358472413527,2.549296067486562,2.543708600391868,2.5063607064127824,2.3310392591489593
82.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999985,2.5499999999999075,2.5499999999976883,2.5499999999471443,2.5499999988955735,2.5499999791162735,2.549999646969574,2.5499947440557835,2.5499323789130717,2.549266696188829,2.543521265043957,2.5055562709496626,2.3292425453273395
83.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999976,2.5499999999998937,2.549999999997384,2.549999999940914,2.549999998780119,2.549999977207519,2.5499996192681027,2.5499943984403446,2.5499287752516047,2.549236543493744,2.5433312209868872,2.5047496008023717,2.3274595750918388
84.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999967,2.549999999999878,2.5499999999970453,2.549999999934045,2.5499999986543473,2.5499999751530122,2.5499995898066516,2.5499940352381127,2.549925033126025,2.5492056017446107,2.5431384815669373,2.5039407838261987,2.3256901522839293
85.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999996,2.549999999999861,2.5499999999966674,2.5499999999264813,2.5499999985174933,2.549999972943825,2.5499995585000574,2.5499936538235137,2.549921149392826,2.549173863430056,2.542943060438332,2.5031299058448373,2.3239340842002862
86.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999995,2.5499999999998413,2.549999999996247,2.549999999918163,2.5499999983687456,2.549999970570621,2.5499995252603878,2.549993253559197,2.54991712089683,2.549141321184079,2.542744971549035,2.502317050694856,2.322191181526023
87.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999994,2.5499999999998195,2.5499999999957796,2.5499999999090264,2.5499999982072463,2.549999968023642,2.5499994899969,2.549992833796083,2.549912944472089,2.5491079677860258,2.542544229126956,2.501502300269207,2.3204612582692685
88.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999993,2.549999999999795,2.549999999995261,2.549999999899003,2.549999998032088,2.5499999652926975,2.549999452616003,2.5499923938734166,2.5499086169427745,2.5490737961604926,2.5423408476665585,2.5006857345597946,2.3187441316970636
89.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999923,2.5499999999997676,2.5499999999946863,2.5499999998880187,2.5499999978423142,2.5499999623671523,2.549999413021218,2.5499919331188265,2.5499041351240583,2.549038799377157,2.5421348419158587,2.499867431699117,2.317039622272552
90.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999905,2.5499999999997365,2.5499999999940504,2.549999999875997,2.5499999976369123,2.549999959235914,2.549999371113141,2.549991450848388,2.54989949582298,2.549002970650542,2.5419262268638074,2.4990474680010095,2.3153475535934387
91.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999887,2.549999999999702,2.5499999999933474,2.5499999998628526,2.549999997414816,2.54999995588742,2.5499993267894063,2.5499909463666866,2.5498946958393063,2.5489663033397187,2.541715017728044,2.4982259180005006,2.313667752331694
92.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999987,2.5499999999996636,2.5499999999925707,2.549999999848498,2.5499999971749023,2.549999952309627,2.54999927994465,2.549990418966892,2.549889731966378,2.548928790947944,2.5415012299430115,2.4974028544927998,2.3120000481744754
93.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999985,2.549999999999621,2.549999999991714,2.549999999832837,2.5499999969159863,2.5499999484899956,2.549999230470473,2.54998986793083,2.549884600991947,2.548890427122243,2.541284879148426,2.496578348571442,2.3103442737662445
94.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999983,2.5499999999995735,2.5499999999907708,2.5499999998157703,2.549999996636823,2.5499999444154797,2.5499991782554092,2.549989292529061,2.5498792996990005,2.5488512056529324,2.5410659811780905,2.495752469665596,2.308700264652059
95.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999803,2.5499999999995207,2.549999999989733,2.5499999997971896,2.5499999963361013,2.549999940072514,2.5499991231848886,2.549988692020962,2.5498738248665735,2.5488111204730926,2.5408445520490406,2.494925285576567,2.307067859222006
96.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999776,2.5499999999994616,2.5499999999885925,2.549999999776981,2.549999996012445,2.549999935447001,2.5499990651412046,2.549988065654811,2.5498681732705513,2.5487701656579884,2.5406206079510216,2.4940968625134987,2.305446898656763
97.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999745,2.5499999999993963,2.54999999998734,2.5499999997550233,2.5499999956644075,2.5499999305242955,2.5499990040034826,2.549987412667877,2.5498623416844586,2.5487283354244394,2.54039416523628,2.4932672651283005,2.303837226874261
98.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999971,2.549999999999324,2.5499999999859666,2.549999999731188,2.549999995290471,2.5499999252891965,2.5499989396476486,2.5499867322865106,2.5498563268802377,2.548685624130147,2.5401652404096655,2.492436556549814,2.3022386904774215
