时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
113160.0,0.18658891871989178,0.1864851214245265,0.1861735344620654,0.18565370787382512,0.18492484025773395,0.18398572681775754,0.1828346723895825,0.18146936940759176,0.17988673252627443,0.17808267733647784,0.17605182480639084,0.17378710440049477,0.17127921538449986,0.1685158842944148,0.16548082085440158,0.16215221313312497,0.1585004920455929,0.15448488568465196,0.150047862049621,0.1451056436286599,0.05387813636180169
113220.0,0.18649761483619956,0.1863939083954375,0.18608259352147083,0.1855632184601122,0.1848349788311453,0.18389666562830115,0.1827465781939166,0.18138240211377274,0.17980104373662048,0.1779984087469222,0.17596910640233648,0.17370605235951406,0.17119992954653693,0.16843844497447708,0.16540528462114024,0.16207860690143916,0.1584288043148458,0.15441505273971728,0.14997974482104215,0.1450389860886151,0.053873615279060615
113280.0,0.18640641055384036,0.18630279476579664,0.18599175137583512,0.185472826838763,0.18474521380363787,0.1838076990643716,0.18265857648342448,0.1812955248145974,0.17971544212079607,0.17791422420340602,0.1758864686363859,0.17362507729886756,0.17112071681472574,0.16836107470565123,0.16532981323886062,0.1620050612081732,0.15835717272167382,0.15434527144985466,0.14991167465558555,0.14497237081060674,0.05386910176644164
113340.0,0.18631530567825416,0.1862117803417051,0.18590100783323962,0.1853825328211447,0.1846555449911497,0.18371882694773584,0.1825706670869265,0.1812087373471229,0.17962992752523058,0.17783012356280525,0.17580391137685317,0.17354417909918454,0.17104157708272852,0.16828377339514425,0.1652544066285834,0.16193157598818564,0.1582855972146059,0.15427554177700756,0.14984365152837514,0.14490579778270743,0.053864595804105464
113400.0,0.18622430001549056,0.18612086492987112,0.18581036270236495,0.18529233621921132,0.18456597221018892,0.18363004910070924,0.1824828498337642,0.18112203954889652,0.1795444997968078,0.1777461066824097,0.17572143449242045,0.17346335764140897,0.17096251024446396,0.1682065409503578,0.1651790647114624,0.1618581511764137,0.1582140777422051,0.1542058636831214,0.1497756754145106,0.14483926699293256,0.053860097372289195
113460.0,0.1861333933722062,0.1860300483376071,0.18571981579248842,0.1852022368455011,0.1844764952778306,0.1835413653461518,0.18239512455379847,0.18103543125795435,0.17945915878286572,0.17766217341992216,0.1756390378521355,0.17338261280679862,0.17088351619410597,0.16812937727888697,0.16510378740878504,0.16178478670787322,0.15814261425306952,0.15413623713014377,0.14970774628906677,0.14477277842923944,0.05385560645130621
113520.0,0.1860425855556618,0.18593933037282775,0.1856293669134815,0.18511223451313472,0.18438711401171476,0.18345277550746789,0.1823074910774075,0.1809489123128197,0.1793739043311931,0.17757832363345621,0.17555672132541056,0.17330194447692274,0.17080459482608298,0.1680522822885208,0.16502857464197218,0.16171148251765996,0.15807120669583324,0.15406666208002512,0.14963986412709315,0.14470633207952702,0.05385112302154555
113580.0,0.18595187637372015,0.18584871084404622,0.18553901587580818,0.18502232903581173,0.184297828230044,0.183364279408602,0.18221994923548473,0.1808624825524999,0.17928873629002806,0.17749455718153442,0.17547448478202068,0.1732213525336615,0.1707257460350762,0.16797525588724097,0.16495342633257834,0.16163823854095,0.15799985501916658,0.15399713849471913,0.14957202890361454,0.14463992793163455,0.05384664706347161
113640.0,0.18586126563484326,0.18575818956037354,0.1854487624905215,0.18493252022780943,0.18420863775158142,0.1832758768740382,0.1821324988594362,0.18077614181648485,0.1792036545080564,0.17741087392308563,0.17539232809210176,0.17314083685920356,0.17064696971601903,0.16789829798322126,0.16487834240229163,0.16156505471299956,0.1579285591717772,0.15392766633618307,0.14950424059362954,0.14457356597334142,0.053842178557623695
113700.0,0.18577075314809027,0.1856677663315146,0.1853586065692618,0.18484280790398036,0.18411954239564812,0.18318756772879674,0.18204513978117917,0.18068988994474564,0.17911865883440942,0.17732727371744483,0.17531025112614898,0.17306039733604606,0.17056826576409645,0.16782140848482824,0.1648033227729344,0.16149193096914657,0.157857319102411,0.15385824556637778,0.14943649917211146,0.14450724619236635,0.053837717484615466
