时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
132600.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132660.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132720.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132780.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132840.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132900.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
132960.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
133020.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
133080.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
133140.0,49.999999999994984,49.999999999994984,49.999999999995005,49.99999999999503,49.999999999995076,49.999999999995126,49.9999999999952,49.999999999995275,49.99999999999537,49.999999999995474,49.99999999999559,49.99999999999572,49.999999999995865,49.99999999999603,49.9999999999962,49.99999999999638,49.99999999999658,49.999999999996795,49.99999999999702,49.999999999997264,49.99999999999753
