时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
51420.0,0.5722505310214301,0.5713242827690493,0.5685463392258331,0.5639212215774078,0.5574558988252643,0.5491593330399285,0.5390416440935593,0.5271129092271615,0.513381486335545,0.4978516750382795,0.4805204115065752,0.46137248679052206,0.4403733980003236,0.41745819786768246,0.39251314867586384,0.36534342009337056,0.3356109432497079,0.3026992982182197,0.2653604737690056,0.22043039622671207,0.1218133738453271
51480.0,0.5712749997391959,0.5703509408051805,0.5675795582229297,0.562965347124719,0.5565152344427462,0.5482381252385182,0.5381440693992158,0.5262430640002929,0.5125433804575642,0.49704923094965847,0.4797574707714609,0.46065282755146486,0.4397007688187985,0.41683637748370134,0.3919460494120317,0.3648352707964802,0.3351666329994675,0.3023250953652071,0.2650658382412575,0.22023460229141054,0.12156772869419577
51540.0,0.5703024209782959,0.5693805446754782,0.5666157030353853,0.5620123652829877,0.5555774165225128,0.547319705143525,0.5372492114809896,0.525375852973766,0.5117078151856619,0.49624922358349194,0.4789968534250181,0.4599353698805826,0.4390302120107146,0.41621649421006995,0.3913807475115194,0.3643287766776133,0.33472383626189606,0.30195227005873393,0.2647724620531877,0.22004000990765774,0.12132298627690906
51600.0,0.5693327859130197,0.5684130855761119,0.5656547649248707,0.5610622674225313,0.5546424365858968,0.5464040644686052,0.5363570622848164,0.5245112683641179,0.5108747830433062,0.49545164580403456,0.47823855270286314,0.4592201074107609,0.43836172162511805,0.41559854252015266,0.39081723786429357,0.36382393301459626,0.3342825486533975,0.3015808182064704,0.26448034144546073,0.21984661600471136,0.12107912792971479
51660.0,0.5683660861376533,0.5674485551223034,0.5646967355692759,0.5601150453251809,0.5537102865591892,0.5454911953239849,0.5354676141430109,0.5236493027622815,0.5100442769145911,0.49465649082056773,0.4774825621681193,0.4585070340828136,0.43769529199720186,0.4149825171494984,0.3902555155969889,0.3633207352970169,0.33384276598322493,0.30121073590749814,0.2641894728888403,0.21965441787228931,0.12083613464942762
51720.0,0.567402313660537,0.5664869453423976,0.5637416070568253,0.5591706911784625,0.5527809587679071,0.5445810902108434,0.5345808597687876,0.5227899491282649,0.5092162900390819,0.4938637521824204,0.4767288757066285,0.45779614414091435,0.43703091774403263,0.41436841309203143,0.38969557606989114,0.36281917922450685,0.33340448425368535,0.30084201945474637,0.2638998530879366,0.21946341316161957,0.12059398715280462
51780.0,0.5664414608981785,0.5655282486719883,0.5627893718802367,0.558229197569825,0.5518544459311153,0.543673742015752,0.5336967922508281,0.5219332007858686,0.5083908160066969,0.49307342377402685,0.4759774875222026,0.45708743212807873,0.4363685937603454,0.41375622559633823,0.38913741487403225,0.36231926070513343,0.3329676996603528,0.3004746653372071,0.26361147898443954,0.21927359988598016,0.12035266592877297
51840.0,0.565483520669404,0.5645724579480821,0.5618400229309325,0.5572905574809128,0.5509307411557879,0.5427691440051426,0.5328154050478887,0.521079051417441,0.507567848752627,0.4922854998100236,0.4752283921319167,0.45638089288169703,0.43570831521441017,0.41314595016204786,0.3885810278284018,0.36182097585388057,0.33253240859226296,0.30010867024192567,0.26332434775989483,0.21908497642082214,0.12011215128435104
51900.0,0.564528486189557,0.563619566403311,0.5608935534932878,0.5563547642818812,0.5500098379312114,0.5418672898198269,0.5319366919834434,0.5202274950586716,0.5067473825522874,0.49149997483038077,0.47448158436144383,0.45567652152911853,0.43505007754396546,0.41253758253630163,0.3880264109772552,0.3613243209912011,0.33209860763208165,0.29974403105577524,0.2630384568380648,0.21889754150355534,0.11987242338500592
51960.0,0.5635763510647381,0.5626695676601874,0.5599499572389206,0.5554218117257484,0.5490917301234263,0.540968173469542,0.5310606472403652,0.5193785260934132,0.5059294120163064,0.49071684369556806,0.47373705934042704,0.4549743134832864,0.43439387645221944,0.41193111871030935,0.3874735605875141,0.36082929264162716,0.3316662935562319,0.29938074486701916,0.2627538038869217,0.21871129423306254,0.11963346229010205
52020.0,0.5626271092860807,0.5617224557253879,0.5590092282210215,0.5544916939427883,0.5481764119697035,0.540071789327539,0.5301872653556374,0.5185321392485425,0.5051139320855432,0.4899361015817553,0.47299481249789344,0.454274264438422,0.4337397079039162,0.41132655491598324,0.38692247314624456,0.36033588753242546,0.331235463334968,0.2990188089666733,0.2624703868203088,0.21852623406899946,0.11939524798401777
52080.0,0.561680755224065,0.560778224984084,0.558071360868714,0.5535644054349558,0.5472638780730571,0.539178132125201,0.5293165412150974,0.5176883295888475,0.5043009380261402,0.48915774397604495,0.47225483955770514,0.45357637036575893,0.4330875681214653,0.41072388762264767,0.3863731453582101,0.35984410259228605,0.3308061141323961,0.2986582208496753,0.26218820379931007,0.21834236083092376,0.11915776040343805
52140.0,0.5607372836228651,0.5598368701942985,0.5571363499814559,0.5526399410703449,0.546354123396786,0.5382871969466894,0.5284484700482126,0.5168470925119435,0.5034904254245991,0.488381766671737,0.4715171365340492,0.45288062750932606,0.43243745358113356,0.41012311353381886,0.3858255741434865,0.359353934950035,0.3303782433064269,0.2982989782158719,0.26190725323335495,0.2181596746972966,0.1189209794612732
52200.0,0.5597966895947248,0.5588983864812966,0.5562041907234629,0.551718296077677,0.5454471432590443,0.537398979223621,0.5275830474228774,0.5160084237432163,0.5026823901828853,0.4876081657636265,0.47078169972696543,0.45218703238177554,0.4317893610092911,0.4095242295840505,0.38527975663513137,0.3588653819333602,0.3299518484086656,0.29794107897083444,0.261627533781094,0.21797817620438648,0.11868488506759661
52260.0,0.5588589681084665,0.5579627688272418,0.5552748781168029,0.5507994655451072,0.5445429328396211,0.5365134742520425,0.5267202687747742,0.5151723188797155,0.5018768280789694,0.48683693722725224,0.4700485253223666,0.4514955813872293,0.43114328703017174,0.4089272326137731,0.3847356898834005,0.3583784408048705,0.3295269269550329,0.29758452103420613,0.2613490442004308,0.2177978661245144,0.11844945988252488
52320.0,0.5579241123017868,0.5570300103872742,0.5543484053688191,0.5498834427665167,0.5436414855525401,0.535630675598688,0.5258601278545242,0.5143387718853082,0.5010737333169462,0.4860680755308347,0.46931760807251655,0.45080626957697173,0.43049922700347737,0.4083321182956405,0.3841933698779829,0.35789310788797635,0.32910347566416526,0.29722930170133555,0.2610717828389653,0.21761874488939142,0.11821469790750129
52380.0,0.5569921147088818,0.556100103714385,0.5534247650887547,0.5489702204444005,0.5427427942298017,0.5347505762602311,0.52500261785719,0.5135077761852553,0.5002730995816388,0.4853015746449646,0.4685889422559839,0.45011909155494473,0.4298571758707557,0.4077388819171257,0.38365279226199145,0.35740937920697746,0.3286814910170523,0.29687541811091606,0.2607957479652456,0.2174408125864195,0.11798059687325274
52440.0,0.5560629677271123,0.5551730412250306,0.5525039497502197,0.5480597911471264,0.5418468515713628,0.5338731691039486,0.5241477318516131,0.5126793250822788,0.49947492043946434,0.48453742842639774,0.46786252204255424,0.4494340418220202,0.42921712847732074,0.40714751867839727,0.3831139526040323,0.35692725073128073,0.3282609694701604,0.2965228674178242,0.2605209378709387,0.21726406904234574,0.11774715546519293
52500.0,0.5551366636192788,0.5542488152014067,0.5515859516934524,0.5471521473111616,0.5409536501473226,0.532998446869853,0.5232954627824888,0.5118534117585551,0.49867918934036104,0.4837756306199221,0.46713834149506206,0.44875111477785196,0.42857907957421965,0.40655802369452076,0.38257684640075046,0.35644671837815095,0.3278419074569246,0.2961716467868007,0.2602473508439217,0.2170885138367212,0.11751437319929993
52560.0,0.5542131945158838,0.5533274177937002,0.5506707631275537,0.5462472812432773,0.5400631824000902,0.5321264021728104,0.5224458034724218,0.5110300292777101,0.4978858996197055,0.4830161748602148,0.46641639457122014,0.4480703047227383,0.42794302382021326,0.40597039199766444,0.38204146907930764,0.3559677780151258,0.3274243013882297,0.2958217533852118,0.25997498514811535,0.21691414631243172,0.11728225031348448
52620.0,0.553292552417368,0.5524088410223209,0.5497583761327021,0.5453451851227413,0.5391754406465337,0.531257027504638,0.5215987466239629,0.5102091705867872,0.4970950445002192,0.48225905467369784,0.46569667512545476,0.44739160585948884,0.42730895578376166,0.40538461853928803,0.3815078159997534,0.35549042546204884,0.32700814765206293,0.2954731843756996,0.2597038390081185,0.21674096558423483,0.11705078767236068
