时间（s）,距中心 0.0000 cm,距中心 0.1000 cm,距中心 0.2000 cm,距中心 0.3000 cm,距中心 0.4000 cm,距中心 0.5000 cm,距中心 0.6000 cm,距中心 0.7000 cm,距中心 0.8000 cm,距中心 0.9000 cm,距中心 1.0000 cm,距中心 1.1000 cm,距中心 1.2000 cm,距中心 1.3000 cm,距中心 1.4000 cm,距中心 1.5000 cm,距中心 1.6000 cm,距中心 1.7000 cm,距中心 1.8000 cm,距中心 1.9000 cm,距中心 2.0000 cm
0.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
60.0,28.00094908239827,28.000949112330506,28.000949225376242,28.000949518793252,28.000950237017157,28.000951953263133,28.000955962858125,28.000965095537346,28.00098531894134,28.00102875913283,28.00111911477882,28.00130086218699,28.00165404598495,28.00231664550473,28.00351624303732,28.00561172910405,28.009143916292775,28.01489136439943,28.023925426856483,28.03766220260184,28.057949436360417
120.0,28.004108700691464,28.004116859434472,28.004143290226985,28.004195043705238,28.00428542817905,28.004436701264083,28.00468420264201,28.005082358869245,28.00571305468832,28.00669692720546,28.008208156852927,28.010493276297243,28.01389436206024,28.01887667304582,28.026060315759043,28.036254832751972,28.050494816169213,28.07007433433458,28.09658117680292,28.131948870611215,28.178586174778527
180.0,28.01041460487792,28.010487571577524,28.010715176669958,28.0111278025644,28.011778838907755,28.012749539046524,28.014155708385417,28.016156401779924,28.018964597448722,28.022859655388267,28.02820113795775,28.035443273391696,28.045149016532473,28.058002379550338,28.074817582168098,28.096543770448154,28.124264945509765,28.159197614539924,28.202697014901844,28.256299572766927,28.321844439685385
240.0,28.022213452677356,28.022455318143557,28.02319799835881,28.02450026581208,28.026462079707578,28.029228772801282,28.03299623182806,28.0380170585739,28.044607329837618,28.0531534247578,28.064118238472663,28.07804595925996,28.095564486463402,28.11738456800066,28.144294937730766,28.177153347471148,28.216875018963787,28.264424141757846,28.320822102401674,28.387194943283788,28.46488514296356
300.0,28.043626941015617,28.04413047398377,28.04566365994679,28.04830363606212,28.052179412010947,28.057474169483477,28.064427762523817,28.073339697706405,28.084572633145747,28.098556610881626,28.11579454208169,28.136869864764,28.16245771063068,28.1933412083829,28.230434561808842,28.274814308717946,28.327760294122434,28.39080955601582,28.46582935268351,28.555116214256017,28.66153106662458
360.0,28.077302774767688,28.078120637827073,28.08060034558891,28.084831102316443,28.09096216827654,28.099205789216093,28.10984074747437,28.123216996234195,28.139761369179606,28.159984166100724,28.184486133687265,28.21396497987205,28.249220140624043,28.291154221249936,28.340769687515753,28.399160576309498,28.467502038765385,28.547045608545595,28.639133039601376,28.745243970843834,28.86710322004189
420.0,28.12440831653847,28.125591434858357,28.12917099703908,28.13524999899619,28.14400006073025,28.15566355634373,28.170555620551628,28.189066296751403,28.21166259838823,28.23889021256769,28.27137459678281,28.309821302163606,28.355015516263933,28.40782110495967,28.469179999722634,28.540113949105038,28.621732718527806,28.715255157633326,28.822050257607867,28.94370585295554,29.08214814595432
480.0,28.186277519954047,28.187863923120943,28.19265513408471,28.200760039969822,28.21235920404794,28.22770585913332,28.247126349821755,28.271020366001146,28.29986075296477,28.33419254581167,28.37463073046101,28.42185608181737,28.476608343554698,28.539676169410075,28.61188396521297,28.694077445052162,28.78711236434215,28.89185351419342,29.009192518410988,29.14009668263631,29.285719619158876
540.0,28.263797134219935,28.26579466031212,28.27181880099456,28.281976719771805,28.296445222423767,28.315470395260235,28.339366200518683,28.36851248107028,28.403352432689896,28.444389731488855,28.492185753866508,28.547357681472633,28.61057873457765,28.682582321537915,28.764172542638615,28.856244166254044,28.95981542182295,29.076075800988825,29.206448978435457,29.352674122129624,29.516931569451188
600.0,28.356991543028194,28.359380959265838,28.36657907304263,28.378687348702893,28.395873473956446,28.418371581055517,28.446481954990933,28.48057082881281,28.521070416556476,28.568479265538617,28.62336291956259,28.68635477591607,28.758156968924037,28.839541283241424,28.93135069517588,29.034503198807116,29.150000670842164,29.278946084700856,29.42257362850528,29.582303902595502,29.75985980966228
660.0,28.465239099944903,28.46800585500779,28.47633561780969,28.490328674429872,28.510151023451225,28.536034913881934,28.56827888588631,28.607247830309614,28.653373194598203,28.70715353042863,28.769155729766776,28.840017537514484,28.92045228969737,29.011257330219077,29.113328147321962,29.227680636787134,29.35548345292302,29.498101032321216,29.657147912065174,29.834562909086376,30.032736635098498
720.0,28.588077333407206,28.591218969421767,28.600673645441827,28.616542664620052,28.63899409839269,28.668263930963285,28.704656955676366,28.74854788760719,28.80038263530233,28.860679513100752,28.930029984869414,29.00909834222486,29.09861965254228,29.19939554110393,29.31228803142022,29.43821267855066,29.57813334491015,29.733062521449668,29.904075260222335,30.09235555394806,30.29931488273842
780.0,28.7252904063877,28.7288135313515,28.73941316726789,28.75719216727507,28.782320646172987,28.81503624337466,28.85564358179813,28.90451328054179,28.96208044484522,29.028842607472715,29.10535726257791,29.192239438647906,29.29016023244817,29.399847845215994,29.522093246137274,29.657762759597514,29.80781935588584,29.973353934808095,30.155630103523265,30.35615515761876,30.576810317477847
840.0,28.876818744486055,28.880717295089635,28.892442127621194,28.91209235098702,28.93983162211792,28.97588807754141,29.02055349301266,29.07418210302055,29.137189037258675,29.210048247758255,29.29328973629796,29.38749587519557,29.493296719553026,29.6113645008921,29.742407950273293,29.887167616273654,30.046414024416936,30.22095229998624,30.411641761078194,30.61944912400929,30.845570474186733
900.0,29.041858928601584,29.04611417018514,29.058907397386292,29.08033190929789,29.110541326156753,29.149748812318066,29.19822519797518,29.256296355150432,29.3243397863917,29.402780421951064,29.492085759161267,29.59276073616864,29.705343124652835,29.83040069261583,29.96853175081038,30.12037075548732,30.286600555493283,30.467973685773284,30.665348794074237,30.879756904297842,31.11252745377334
960.0,29.21993866216196,29.224519356151156,29.238286129085353,29.261322673541432,29.293766540933422,29.33580814987576,29.387688860513176,29.449698630044566,29.522173496259867,29.60549327825405,29.7000801306865,29.806398933343132,29.924960897348335,30.056332079842896,30.201148471776726,30.360138767913018,30.5341551182517,30.724212281653493,30.93153873957398,31.15765180190417,31.40448458540073
1020.0,29.409563896243103,29.414434569410098,29.429069257261894,29.453544951334216,29.487988806166737,29.532578175232317,29.587540189100043,29.653151285756362,29.729736710925845,29.817669888437432,29.91737142598381,30.029307386307636,30.153986359875518,30.291954865933395,30.44379075242943,30.610094782946323,30.791482071084463,30.98857840387348,31.202032603046668,31.432564810108044,31.68108125094138
1080.0,29.61002445308656,29.615167263194945,29.630617295601514,29.65644784763592,29.692779665742666,29.739780438778766,29.797663521497455,29.8666862864122,29.947148332125934,30.039390041148415,30.143792424219257,30.260779780241183,30.390827318362586,30.53447626857283,30.69235880109024,30.865234082192938,31.05403534618869,31.2599271317805,31.484373771544806,31.7292271270852,31.996855340848676
1140.0,29.820859602643644,29.826256330837726,29.8424670922888,29.86956189392535,29.907656835274963,29.956914914231273,30.017546835130243,30.08981228929991,30.174021830146774,30.27053933869616,30.379784888970562,30.502237567663208,30.638437503350815,30.78898608746735,30.954543310257435,31.135821714964177,31.333578408503158,31.5486106298491,31.781766808072067,32.03399300584063,32.30644249164513
1200.0,30.041195293620643,30.046846117729643,30.063819868420598,30.092188903786983,30.132073038022753,30.18363991174232,30.247104834991195,30.322730327818096,30.410825293204645,30.51174383388627,30.62588390597555,30.753686267825252,30.89563447301017,31.052256871440456,31.224131661267677,31.411896110579992,31.61626160124503,31.83803785276444,32.078173212334384,32.33782350160585,32.61846952457642
1260.0,30.270949049356144,30.276853810755835,30.294588690560097,30.3242236199479,30.365873997219104,30.419700505742714,30.485908302405445,30.564745859289303,30.65650341446615,30.761510944795535,30.880135536286964,31.012777975697702,31.159868318255405,31.321860146700196,31.499223400792523,31.692436404522756,31.901979585052494,32.12833675454882,32.37201452414233,32.63359553313429,32.91384600472682
1320.0,30.51009221645416,30.516234682299437,30.53468092506862,30.56549479333869,30.60878110266256,30.664684657683143,30.733388415130243,30.815111178303482,30.91010509525849,31.018653494005832,31.14106998300422,31.277700214702065,31.428928128464946,31.59518867233209,31.776988791878807,31.97493788247519,32.18978825188169,32.422486110811995,32.67423515854353,32.94657906045676,33.24151689733635
1380.0,30.75797682895593,30.76432880064746,30.783401771424582,30.81525370084515,30.859980456073,30.917716125022704,30.988633242782132,31.072943384765974,31.17089832054612,31.28279184382473,31.408962244209935,31.549795136304965,31.70572602971794,31.87724172711576,32.06487966111959,32.26922508889782,32.490908155397214,32.73060642407553,32.98906315155023,33.2671362820498,33.56589639853839
1440.0,31.013300720502457,31.019853064392365,31.03952726371137,31.07238167151398,31.11851281979407,31.1780555877066,31.251182903728655,31.338105164013022,31.43906929307403,31.55435738256563,31.68428489043485,31.82919844494813,31.989473368474705,32.165511152564164,32.35773741486419,32.56660159868609,32.792581112681674,33.0361948660632,33.29803402008184,33.57882072779886,33.87950830601927
1500.0,31.275518577577504,31.282266159421702,31.30252499344085,31.336349609185472,31.3838296108696,31.445088933608055,31.520284301089013,31.60960304804709,31.713260207150462,31.831494714980096,31.964564540134933,32.112740464805356,32.2762981940813,32.455508547548774,32.650625948553994,32.86187658659584,33.08944970808133,33.33349835403809,33.59415886325783,33.87160067822287,34.16611936872419
1560.0,31.544323834562693,31.551240552817873,31.5720039016019,31.606658384819667,31.655276301767852,31.71795592479241,31.794818622997095,31.886005236244493,31.991671963730344,32.11198627210875,32.247123668182724,32.39726657136818,32.562606880592,32.743354057326904,32.93975055619267,33.1520962076176,33.380782792589756,33.62633982669059,33.88949301419452,34.17123876783432,34.47294266321199
1620.0,31.818471005889396,31.825511628231872,31.846643450380316,31.881900136567612,31.931336760207092,31.99502912050476,32.073072748836424,32.165581943588045,32.272689012147474,32.39454380680013,32.53131345723996,32.68318191909372,32.850348643782986,33.03302551626477,33.231431515270344,33.4457856776102,33.67630108711709,33.92318555815583,34.18665776410886,34.46698988447719,34.76458900546687
1680.0,32.0964128149911,32.103548244285484,32.12496297073606,32.16068551301834,32.21076245057862,32.275257623060334,32.35425079226951,32.447835943356836,32.55611936241874,32.679217761638824,32.81725691759639,32.97037152287486,33.138707198389255,33.322425846526706,33.52171572641816,33.73680780337047,33.96800009772183,34.215692042331895,34.48043150607525,34.76297860275116,35.06439325493685
1740.0,32.37799661457491,32.38520517672346,32.40683768812537,32.442917254214244,32.493481825332864,32.55858398148369,32.63829069266231,32.732683431946384,32.841859038567215,32.96593185839872,33.105037819483655,33.259341197332986,33.42904486098886,33.61440475617619,33.815749297959584,34.03350427579662,34.26822393923831,34.52062933933238,34.7916560632591,35.082515547030354,35.39477684422179
1800.0,32.66250808043388,32.669780010117826,32.6916030945359,32.72800228231088,32.77901954832359,32.844715119472625,32.92516916572239,33.020484188035226,33.130788192574734,33.25623863206911,33.397026909065225,33.553382982892515,33.725579380826574,33.91393385072446,34.118810247697,34.34061825665884,34.57981430911981,34.8369083714501,35.112483650888116,35.40723787744541,35.72205449853428
1860.0,32.9498727671436,32.95722712564855,32.97929938735221,33.016120879552496,33.067743937373635,33.13424274022165,33.21571418101632,33.31227885716095,33.42408214656145,33.55129535062579,33.694116931499615,33.852773947853386,34.02752392830895,34.21865765947176,34.426503759303046,34.651436490400606,34.89388903226309,35.154375317761215,35.433524436843946,35.73213229706791,36.05123520612161
1920.0,33.24025427557774,33.2477084305072,33.27008078854712,33.307404962742055,33.359736645170344,33.427153815566086,33.50975668995409,33.60766742581528,33.72102934219049,33.8500052252043,33.99477404044004,34.155525106230805,34.33244862981142,34.52572170494635,34.735489703609495,34.961844678139244,35.20480486095336,35.46430208851389,35.740185999308814,36.03225401726813,36.34031414820142
1980.0,33.53377412873539,33.54132630733332,33.56399136909881,33.601797955023905,33.65479228984735,33.723036468352134,33.80660570201477,33.90558459399989,34.020062480618094,34.15012805659121,34.29586379298742,34.45734105503356,34.63461730007352,34.82773720262478,35.03673987615853,35.26167437510183,35.50262525844221,35.759749246483494,36.033323229819636,36.32380370211793,36.63189906380712
2040.0,33.83028880487715,33.83790218221303,33.86074726629311,33.89884055678526,33.9522083179059,34.02088520337094,34.10491244731137,34.20433594747634,34.31920457146695,34.44956907630786,34.59548207228071,34.75699948143671,34.93418395833044,35.1271107924833,35.33587694250911,35.560614091322485,35.8015069629633,36.05881858227763,36.33292467935219,36.62436011869277,36.933881180170005
