时间（s）,距中心 0.0000 cm,距中心 0.1000 cm,距中心 0.2000 cm,距中心 0.3000 cm,距中心 0.4000 cm,距中心 0.5000 cm,距中心 0.6000 cm,距中心 0.7000 cm,距中心 0.8000 cm,距中心 0.9000 cm,距中心 1.0000 cm,距中心 1.1000 cm,距中心 1.2000 cm,距中心 1.3000 cm,距中心 1.4000 cm,距中心 1.5000 cm,距中心 1.6000 cm,距中心 1.7000 cm,距中心 1.8000 cm,距中心 1.9000 cm,距中心 2.0000 cm
52.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.549999999999761,2.5499999999910243,2.5499999996957152,2.5499999907943343,2.5499997553075384,2.549994398267624,2.54989245457077,2.548332105048679,2.5302341837671403,2.3856111795227295
53.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999994,2.549999999999713,2.5499999999894367,2.549999999648638,2.549999989569743,2.549999727947858,2.549993888043412,2.549884833475663,2.5482466735677565,2.529594877106974,2.3831799892450283
54.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999923,2.5499999999996565,2.549999999987608,2.549999999595433,2.5499999882116575,2.5499996981732087,2.549993343159256,2.549876846598462,2.548158809467924,2.528949516177595,2.380769504394208
55.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999905,2.549999999999591,2.5499999999855083,2.549999999535449,2.5499999867086736,2.5499996658267703,2.5499927620679803,2.5498684850490587,2.5480685050651846,2.5282982538069794,2.378379429686553
56.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999883,2.5499999999995144,2.549999999983103,2.549999999467982,2.549999985048682,2.5499996307452757,2.5499921431919206,2.5498597399808878,2.5479757534777137,2.5276412397248884,2.3760094747969878
57.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999856,2.5499999999994256,2.549999999980355,2.549999999392269,2.5499999832188407,2.549999592758916,2.549991484923424,2.549850602594362,2.5478805486025333,2.5269786206243596,2.3736593542687894
58.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999825,2.5499999999993226,2.5499999999772234,2.5499999993074898,2.5499999812055503,2.5499995516912506,2.549990785625358,2.549841064140164,2.547782885092733,2.526310540221972,2.371328787425019
59.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999979,2.5499999999992036,2.549999999973663,2.549999999212759,2.5499999789944248,2.549999507359121,2.5499900436316323,2.5498311159223905,2.547682758335234,2.5256371393169097,2.3690174982816545
60.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999745,2.5499999999990663,2.549999999969625,2.5499999991071243,2.549999976570267,2.5499994595725664,2.549989257247731,2.5498207493015603,2.5475801644290845,2.52495855584885,2.3667252154623784
61.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999696,2.549999999998908,2.5499999999650553,2.549999998989563,2.549999973917039,2.549999408134744,2.5499884247512528,2.5498099556974836,2.5474751001642675,2.5242749249566843,2.364451673730762
62.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999964,2.5499999999987257,2.549999999959895,2.5499999988589788,2.549999971017838,2.5499993528418523,2.5499875443924576,2.5497987265920026,2.547367563001056,2.5235863790439432,2.36219661226581
63.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999957,2.5499999999985175,2.5499999999540806,2.549999998714196,2.5499999678548644,2.549999293483058,2.549986614394828,2.5497870535316003,2.547257551049866,2.522893047823123,2.3599597729840744
64.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999496,2.5499999999982794,2.5499999999475427,2.5499999985539583,2.5499999644093982,2.549999229840427,2.549985632955629,2.549774928129892,2.547145063051546,2.5221950583671133,2.357740902085497
65.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999403,2.5499999999980085,2.5499999999402054,2.549999998376922,2.5499999606617707,2.549999161688856,2.549984598246483,2.5497623420699886,2.5470300983581464,2.521492535161544,2.3555397499760122
66.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999993,2.5499999999977003,2.549999999931987,2.5499999981816557,2.5499999565913343,2.5499990887960133,2.549983508413941,2.5497492871067484,2.5469126569141456,2.520785600156094,2.3533560711916213
67.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999918,2.54999999999735,2.549999999922799,2.5499999979666312,2.549999952176437,2.549999010922275,2.5499823615800685,2.549735755068914,2.5467927392381338,2.5200743728147814,2.351189624323916
68.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999994,2.5499999999999043,2.5499999999969534,2.549999999912545,2.5499999977302235,2.5499999473943946,2.5499989278206727,2.5499811558430294,2.5497217378611388,2.546670346404938,2.5193589701652406,2.349040171947015
69.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999985,2.5499999999998884,2.5499999999965053,2.5499999999011216,2.549999997470704,2.549999942221462,2.5499988392368373,2.549979889277677,2.5497072274659076,2.5465454800281795,2.5186395068470286,2.346907480545889
70.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999976,2.54999999999987,2.549999999995999,2.549999999888417,2.549999997186237,2.549999936632805,2.5499987449089536,2.5499785599361457,2.549692215945354,2.5464181422432572,2.517916095158965,2.344791320446051
71.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999967,2.5499999999998493,2.549999999995429,2.5499999998743115,2.5499999968748743,2.5499999306024743,2.549998644567712,2.5499771658484507,2.5496766954429746,2.546288335690742,2.5171888451055304,2.342691465744574
72.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999996,2.5499999999998253,2.5499999999947884,2.549999999858675,2.549999996534551,2.5499999241033753,2.549998537936266,2.549975705023084,2.5496606581852506,2.546156063500178,2.5164578644423385,2.340607694242424
73.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999995,2.5499999999997986,2.5499999999940695,2.5499999998413685,2.549999996163081,2.5499999171072414,2.549998424730195,2.5499741754476166,2.549644096483172,2.546021329274279,2.515723258720707,2.338539787378072
74.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999994,2.549999999999768,2.549999999993264,2.5499999998222433,2.5499999957581516,2.5499999095846073,2.5499983046574646,2.5499725750893005,2.549627002733671,2.545884137073514,2.514985131331339,2.336487530162364
75.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999993,2.5499999999997334,2.549999999992363,2.549999999801139,2.5499999953173185,2.5499999015047794,2.549998177418399,2.5499709018956707,2.549609369420968,2.5457444914010687,2.5142435835471355,2.3344507111146244
76.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999914,2.549999999999694,2.5499999999913565,2.549999999777884,2.5499999948380005,2.54999989283581,2.5499980427056483,2.5499691537951508,2.5495911891178293,2.545602397188179,2.513498714565156,2.3324291221999642
77.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999896,2.549999999999649,2.5499999999902347,2.5499999997522957,2.549999994317476,2.5499998835444684,2.549997900204163,2.5499673286976554,2.5495724544867464,2.545457859779825,2.5127506215477458,2.330422558767781
78.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999988,2.549999999999599,2.5499999999889855,2.5499999997241782,2.549999993752875,2.5499998735962155,2.549997749591171,2.5499654244951944,2.549553158281029,2.5453108849207813,2.511999399662842,2.3284308194914143
79.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999986,2.5499999999995424,2.5499999999875973,2.5499999996933225,2.5499999931411748,2.5499998629551746,2.549997590536159,2.5499634390624757,2.549533293345826,2.5451614787420107,2.5112451421234816,2.3264537063089423
80.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999834,2.549999999999479,2.5499999999860563,2.549999999659505,2.5499999924791963,2.5499998515841047,2.549997422700854,2.5499613702575066,2.549512852619066,2.545009647747397,2.510487940226523,2.324491024365094
81.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999807,2.549999999999408,2.5499999999843483,2.549999999622489,2.549999991763596,2.549999839444375,2.5499972457392124,2.5499592159221955,2.5494918291323283,2.544855398800809,2.5097278833905974,2.3225425819542584
82.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999776,2.5499999999993284,2.549999999982458,2.5499999995820213,2.5499999909908615,2.5499998264959363,2.5499970592974064,2.549956973882949,2.549470216011641,2.5446987391134868,2.5089650591933026,2.320608190464562
83.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999974,2.549999999999239,2.5499999999803684,2.549999999537833,2.5499999901573065,2.5499998126972963,2.549996863013819,2.54995464195127,2.5494480064782143,2.5445396762317456,2.5081995534076653,2.3186876643230034
84.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.5499999999991396,2.5499999999780623,2.5499999994896396,2.5499999892590632,2.5499997980054925,2.549996656519038,2.549952217924352,2.5494251938491033,2.544378218024986,2.507431450037872,2.3167808209416174
85.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999656,2.549999999999028,2.54999999997552,2.5499999994371376,2.549999988292077,2.5499997823760654,2.5499964394358563,2.5499496995856696,2.549401771537809,2.5442143726740087,2.5066608313542944,2.3148874806646496
86.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999607,2.5499999999989043,2.5499999999727203,2.549999999380005,2.5499999872521033,2.5499997657630336,2.54999621137927,2.5499470847055696,2.5493777330548193,2.544048148659622,2.5058877779278164,2.313007466716723
87.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999955,2.5499999999987666,2.549999999969642,2.549999999317902,2.549999986134696,2.5499997481188683,2.549995971956486,2.549944371041854,2.549353072008088,2.5438795547515407,2.50511236866348,2.3111406051519783
88.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999488,2.5499999999986134,2.54999999996626,2.549999999250467,2.5499999849352064,2.549999729394467,2.5499957207669266,2.5499415563403653,2.549327782103455,2.5437085999975637,2.5043346808334666,2.309286724804166
89.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999416,2.5499999999984433,2.5499999999625502,2.5499999991773192,2.5499999836487746,2.5499997095391294,2.549995457402241,2.5499386383355622,2.5493018571450152,2.5435352937130293,2.503554790109418,2.307445657237673
90.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999337,2.5499999999982546,2.5499999999584846,2.549999999098055,2.549999982270324,2.5499996885005314,2.549995181446316,2.549935614751096,2.54927529103543,2.543359645470539,2.5027727705941225,2.305617236699465
91.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999248,2.549999999998046,2.5499999999540344,2.5499999990122486,2.549999980794554,2.5499996662247013,2.549994892475293,2.5499324833003802,2.5492480777761872,2.5431816650899446,2.5019886948525647,2.30380130007193
92.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999146,2.5499999999978153,2.5499999999491685,2.5499999989194504,2.549999979215936,2.549999642655996,2.549994590057584,2.549929241687159,2.5492202114678113,2.543001362628593,2.501202633942367,2.3019976868265997
93.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.5499999999999035,2.5499999999975604,2.5499999999438536,2.5499999988191853,2.549999977528704,2.5499996177370767,2.5499942737538928,2.549925887606065,2.5491916863100275,2.542818748371823,2.5004146574436232,2.300206238978737
94.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.549999999999891,2.5499999999972793,2.5499999999380543,2.5499999987109545,2.549999975726849,2.5499995914088838,2.549993943117238,2.54992241874318,2.549162496601875,2.542633832823705,2.4996248334881415,2.2984268010427686
95.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.5499999999998773,2.54999999999697,2.549999999931733,2.54999999859423,2.549999973804115,2.5499995636106156,2.549993597692978,2.5499188327765854,2.5491326367417795,2.5424466266980237,2.498833228788107,2.296659219988549
96.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.5499999999998617,2.5499999999966296,2.5499999999248497,2.5499999984684587,2.549999971753987,2.5499995342797046,2.5499932370188385,2.5499151273769094,2.5491021012275765,2.5422571409094936,2.4980399086641776,2.29490334519844
97.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.5499999999998444,2.5499999999962557,2.549999999917362,2.549999998333057,2.549999969569691,2.549999503351795,2.549992860624944,2.5499113002078695,2.5490708846565013,2.542065386565205,2.4972449370730225,2.2931590284251864
98.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999945,2.5499999999998253,2.549999999995845,2.549999999909225,2.5499999981874115,2.549999967244181,2.5499994707607203,2.549992468033848,2.5499073489268085,2.5490389817251304,2.541871374956295,2.496448376634316,2.2914261237505746
99.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.5499999999998044,2.549999999995394,2.5499999999003897,2.5499999980308794,2.549999964770136,2.5499994364384806,2.5499920587605702,2.549903271185226,2.5490063872292894,2.541675117549832,2.495650288657195,2.289704487544862
